ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-01-01 22:00:00,0.00027534159823175907,-0.010681648782114965,0.011728385740616114,0.00027534159823175907,0.00027534159823175907,1.2963987923289542e-05,1.2963987923289542e-05,1.2963987923289542e-05,0.00024772721693347655,0.00024772721693347655,0.00024772721693347655,-0.000234763229010187,-0.000234763229010187,-0.000234763229010187,0.0,0.0,0.0,0.00028830558615504864
2019-01-01 23:00:00,0.00027555780324002495,-0.01190360451990291,0.011900464662671768,0.00027555780324002495,0.00027555780324002495,1.6443128755343215e-05,1.6443128755343215e-05,1.6443128755343215e-05,0.00024675270392522045,0.00024675270392522045,0.00024675270392522045,-0.00023030957516987727,-0.00023030957516987727,-0.00023030957516987727,0.0,0.0,0.0,0.0002920009319953682
2019-01-02 00:00:00,0.00027577400824829084,-0.011931324731629602,0.01145424641592163,0.00027577400824829084,0.00027577400824829084,-4.5432554454149946e-05,-4.5432554454149946e-05,-4.5432554454149946e-05,0.00018293718682259484,0.00018293718682259484,0.00018293718682259484,-0.00022836974127674482,-0.00022836974127674482,-0.00022836974127674482,0.0,0.0,0.0,0.0002303414537941409
2019-01-02 01:00:00,0.0002759902132565568,-0.011586290250924534,0.011697804794919248,0.0002759902132565568,0.0002759902132565568,-0.00016227279383138293,-0.00016227279383138293,-0.00016227279383138293,6.683502483163854e-05,6.683502483163854e-05,6.683502483163854e-05,-0.0002291078186630215,-0.0002291078186630215,-0.0002291078186630215,0.0,0.0,0.0,0.00011371741942517384
2019-01-02 02:00:00,0.0002762064182648226,-0.011385486223548109,0.01199939411728284,0.0002762064182648226,0.0002762064182648226,-0.00034213916789863606,-0.00034213916789863606,-0.00034213916789863606,-0.00010948366125212244,-0.00010948366125212244,-0.00010948366125212244,-0.00023265550664651363,-0.00023265550664651363,-0.00023265550664651363,0.0,0.0,0.0,-6.593274963381346e-05
2019-01-02 03:00:00,0.0002764226232730885,-0.011481878300075875,0.010730222377013035,0.0002764226232730885,0.0002764226232730885,-0.0005647408034208547,-0.0005647408034208547,-0.0005647408034208547,-0.0003256303238925111,-0.0003256303238925111,-0.0003256303238925111,-0.00023911047952834355,-0.00023911047952834355,-0.00023911047952834355,0.0,0.0,0.0,-0.0002883181801477662
2019-01-02 04:00:00,0.00027663882828135437,-0.012058541095242424,0.011028866855683318,0.00027663882828135437,0.00027663882828135437,-0.0007529708484193349,-0.0007529708484193349,-0.0007529708484193349,-0.0005044357206011224,-0.0005044357206011224,-0.0005044357206011224,-0.00024853512781821253,-0.00024853512781821253,-0.00024853512781821253,0.0,0.0,0.0,-0.0004763320201379806
2019-01-02 05:00:00,0.0002768550332896203,-0.012013488206184154,0.011034969726402942,0.0002768550332896203,0.0002768550332896203,-0.0008136019059068985,-0.0008136019059068985,-0.0008136019059068985,-0.0005526462172804091,-0.0005526462172804091,-0.0005526462172804091,-0.0002609556886264896,-0.0002609556886264896,-0.0002609556886264896,0.0,0.0,0.0,-0.0005367468726172782
2019-01-02 06:00:00,0.0002770712382978862,-0.012430175693149694,0.01173879475945989,0.0002770712382978862,0.0002770712382978862,-0.0007194391798539026,-0.0007194391798539026,-0.0007194391798539026,-0.00044307740421976584,-0.00044307740421976584,-0.00044307740421976584,-0.00027636177563413665,-0.00027636177563413665,-0.00027636177563413665,0.0,0.0,0.0,-0.0004423679415560164
2019-01-02 07:00:00,0.00027728744330615207,-0.012092543890301767,0.011550549530419387,0.00027728744330615207,0.00027728744330615207,-0.0005487922416185669,-0.0005487922416185669,-0.0005487922416185669,-0.0002540859272451226,-0.0002540859272451226,-0.0002540859272451226,-0.00029470631437344415,-0.00029470631437344415,-0.00029470631437344415,0.0,0.0,0.0,-0.00027150479831241487
2019-01-02 08:00:00,0.00027750364831441795,-0.011775570746033656,0.011075389409790849,0.00027750364831441795,0.00027750364831441795,-0.00042913092332374754,-0.00042913092332374754,-0.00042913092332374754,-0.00011322503943205587,-0.00011322503943205587,-0.00011322503943205587,-0.0003159058838916916,-0.0003159058838916916,-0.0003159058838916916,0.0,0.0,0.0,-0.0001516272750093296
2019-01-02 09:00:00,0.00027771985332268384,-0.011887754418587353,0.011188918150977408,0.00027771985332268384,0.00027771985332268384,-0.0004256568830856054,-0.0004256568830856054,-0.0004256568830856054,-8.581542199535641e-05,-8.581542199535641e-05,-8.581542199535641e-05,-0.0003398414610902489,-0.0003398414610902489,-0.0003398414610902489,0.0,0.0,0.0,-0.00014793702976292157
2019-01-02 10:00:00,0.0002779360583309497,-0.012048823904043056,0.01148173736781945,0.0002779360583309498,0.0002779360583309498,-0.00047864828337690384,-0.00047864828337690384,-0.00047864828337690384,-0.00011228872403859413,-0.00011228872403859413,-0.00011228872403859413,-0.0003663595593383098,-0.0003663595593383098,-0.0003663595593383098,0.0,0.0,0.0,-0.00020071222504595412
2019-01-02 11:00:00,0.00027815226333921566,-0.011776332219800477,0.01231096099912212,0.00027815226333921566,0.00027815226333921566,-0.0004568719478737247,-0.0004568719478737247,-0.0004568719478737247,-6.159819944918754e-05,-6.159819944918754e-05,-6.159819944918754e-05,-0.0003952737484245371,-0.0003952737484245371,-0.0003952737484245371,0.0,0.0,0.0,-0.00017871968453450903
