Date,Time,Open,High,Low,Close,Volume
20191014,15:00:00,8209.1,8224.6,8200.6,8202.9,240
20191014,16:00:00,8202.9,8346.9,8163.4,8283.2,240
20191014,17:00:00,8283.1,8308.7,8276,8282.9,240
20191014,18:00:00,8282.9,8310.3,8281.4,8308.9,240
20191014,19:00:00,8308.9,8330.6,8276.3,8279.6,240
20191014,20:00:00,8279.4,8293.4,8277.6,8285,240
20191014,21:00:00,8285.1,8301.3,8205,8261.5,240
20191014,22:00:00,8261.5,8292.1,8256.5,8289.2,240
20191014,23:00:00,8289.1,8300.4,8279.7,8299.2,240
20191015,0:00:00,8299.1,8359.7,8298.6,8306.7,240
20191015,1:00:00,8306.8,8314,8275.7,8275.8,240
20191015,2:00:00,8275.8,8282.2,8261.4,8279.5,240
20191015,3:00:00,8279.6,8279.6,8259.7,8260.4,240
20191015,4:00:00,8260.5,8274.9,8251.2,8273.8,240
20191015,5:00:00,8274.2,8276.8,8263.6,8271.8,240
20191015,6:00:00,8271.8,8282.2,8239.9,8251.1,240
20191015,7:00:00,8251.1,8260.1,8222.5,8229.1,240
20191015,8:00:00,8229.1,8248.4,8209.2,8232.3,240
20191015,9:00:00,8232.3,8242.8,8220.1,8221.8,240
20191015,10:00:00,8221.8,8267.3,8221.1,8257.2,240
20191015,11:00:00,8257.1,8257.3,8225.5,8238.3,240
20191015,12:00:00,8238.3,8267.1,8230.8,8261.6,240
20191015,13:00:00,8261.6,8265.8,8242.3,8246.9,240
20191015,14:00:00,8246.9,8260,8188.3,8202.7,240
20191015,15:00:00,8202.8,8309.6,8184.4,8268.4,240
20191015,16:00:00,8268.4,8268.4,8058.6,8127.3,240
20191015,17:00:00,8127.2,8137.4,8104.5,8107.9,240
20191015,18:00:00,8107.6,8120.6,8092,8119.6,240
20191015,19:00:00,8119.5,8120.1,8106.2,8118.5,240
20191015,20:00:00,8118.5,8118.5,8084.3,8084.6,240
20191015,21:00:00,8084.7,8095.5,8066.3,8094.1,240
20191015,22:00:00,8093.3,8098.3,8079.5,8079.5,240
20191015,23:00:00,8078.7,8113.8,8075.2,8105,240
20191016,0:00:00,8105,8110.5,8093.2,8110.1,240
20191016,1:00:00,8110.1,8118,8109,8113.3,240
20191016,2:00:00,8113.3,8114.8,8096.6,8097.1,240
20191016,3:00:00,8097.1,8106.8,8087.6,8106.7,240
20191016,4:00:00,8106.7,8113.9,8103,8108.2,240
20191016,5:00:00,8107.9,8113.1,8103.5,8112.6,240
20191016,6:00:00,8112.6,8115.4,8097.1,8098.1,240
20191016,7:00:00,8098.1,8099.7,8071.6,8080.8,240
20191016,8:00:00,8080.8,8082.2,8044.2,8078.3,240
20191016,9:00:00,8078.6,8089.2,8046.9,8088,240
20191016,10:00:00,8087.9,8102.3,8084.1,8093.3,240
20191016,11:00:00,8093.3,8093.4,7954.2,7993.1,240
20191016,12:00:00,7993.1,7993.4,7886.6,7928,240
20191016,13:00:00,7928,7946.4,7910.5,7939.4,240
20191016,14:00:00,7939.4,7939.4,7885.7,7902.8,240
20191016,15:00:00,7902.9,7927.9,7889.4,7891.7,240
20191016,16:00:00,7891.7,7959.6,7855.8,7912.1,240
20191016,17:00:00,7912,7922.5,7891.6,7916.1,240
20191016,18:00:00,7916.3,7921.4,7904.7,7909,240
20191016,19:00:00,7909,7909.4,7876.5,7897.5,240
20191016,20:00:00,7897.5,7930.6,7897.5,7930.2,240
20191016,21:00:00,7930.2,7930.8,7920.4,7922.7,240
20191016,22:00:00,7922.6,7953.4,7922.4,7942.1,240
20191016,23:00:00,7943.3,7962.2,7939.8,7940.4,240
20191017,0:00:00,7940.5,7940.5,7902.4,7910,240
20191017,1:00:00,7910,7919.3,7904.8,7905.4,240
20191017,2:00:00,7905.5,7932.4,7904.3,7928.6,240
20191017,3:00:00,7928.6,7929.7,7912,7912.8,240
20191017,4:00:00,7912.8,7915.1,7884.7,7887.6,240
20191017,5:00:00,7887.8,7929.5,7883.2,7927.4,240
20191017,6:00:00,7927.3,7938.6,7902.4,7909.2,240
20191017,7:00:00,7909.2,7932.9,7908.7,7918.7,240
20191017,8:00:00,7918.6,8014,7917.7,7988.5,240
20191017,9:00:00,7988.5,8004.4,7963.5,7999.5,240
20191017,10:00:00,7999.6,8040.9,7999.5,8017.7,240
20191017,11:00:00,8017.7,8053.6,8008.9,8010.4,240
20191017,12:00:00,8010.4,8016.1,7964.7,7989.5,240
20191017,13:00:00,7989.5,8017.5,7987.7,8009.5,240
20191017,14:00:00,8009.5,8011.1,7980.6,7996.9,240
20191017,15:00:00,7997,8033.1,7993.5,8020.1,240
20191017,16:00:00,8020.1,8069.6,8005.9,8028.1,240
20191017,17:00:00,8028.1,8037.5,8016.2,8032.9,240
20191017,18:00:00,8032.9,8034.9,8021.5,8021.5,240
20191017,19:00:00,8021.5,8022.9,7994.5,8004.3,240
20191017,20:00:00,8004.4,8009.9,7986.5,7988.6,240
20191017,21:00:00,7987.8,8014.6,7986.7,8010.7,240
20191017,22:00:00,8010.7,8021.1,7991.8,7999.8,240
20191017,23:00:00,7999.8,8025.2,7995,8018.1,240
20191018,0:00:00,8017.9,8041.8,7999.7,8029.8,240
20191018,1:00:00,8029.8,8056.7,8022,8056.6,240
20191018,2:00:00,8056.7,8062.7,8024.5,8031.2,240
20191018,3:00:00,8031.2,8032.2,8008.4,8016.2,240
20191018,4:00:00,8016.2,8023.4,8002.8,8016.5,240
20191018,5:00:00,8016.7,8016.7,7816.4,7851,240
20191018,6:00:00,7851.1,7869.8,7812.4,7863.6,240
20191018,7:00:00,7863.6,7864.5,7838.7,7852.9,240
20191018,8:00:00,7852.8,7852.8,7765,7818.9,240
20191018,9:00:00,7818.9,7866,7818.8,7851.4,240
20191018,10:00:00,7851.8,7853.4,7824.4,7842.8,240
20191018,11:00:00,7842.7,7876.7,7842.6,7865.6,240
20191018,12:00:00,7865.6,7918.4,7865.6,7870.8,240
20191018,13:00:00,7870.8,7897.5,7867.9,7883.7,240
20191018,14:00:00,7883.5,7883.7,7843.8,7856,240
20191018,15:00:00,7856,7881.3,7855.3,7864,240
20191018,16:00:00,7864.2,7895.6,7862.6,7869.3,240
20191018,17:00:00,7869.4,7890.8,7853.3,7886.4,240
20191018,18:00:00,7886.2,7932.5,7882.7,7882.7,240
20191018,19:00:00,7882.7,7906.4,7877.3,7897.2,240
20191018,20:00:00,7897.2,7899.7,7864.8,7888.5,240
20191020,21:00:00,8167.3,8184.1,8143.7,8154.2,236
20191020,22:00:00,8156,8184,8147.5,8154.6,240
20191020,23:00:00,8154.6,8177.7,8129.7,8177.7,240
20191021,0:00:00,8177.7,8192.1,8160.9,8163.1,240
20191021,1:00:00,8163.1,8179.6,8149.1,8177.8,240
20191021,2:00:00,8177.7,8214.7,8169.6,8199,240
20191021,3:00:00,8198.4,8201,8167,8178.5,240
20191021,4:00:00,8179,8189.3,8165.1,8175.2,240
20191021,5:00:00,8175.3,8199.2,8167.1,8187.4,240
20191021,6:00:00,8187.3,8205.3,8181.7,8184.1,240
20191021,7:00:00,8184.2,8189.2,8162.3,8172.5,240
20191021,8:00:00,8172.4,8175.3,8153.6,8172,240
20191021,9:00:00,8172.1,8173.8,8145.5,8153.2,240
20191021,10:00:00,8153.3,8231.1,8152.8,8225.1,240
20191021,11:00:00,8225.4,8233.6,8171.5,8179.7,240
20191021,12:00:00,8179.6,8206.8,8176.1,8180.1,240
20191021,13:00:00,8180.2,8189.2,8168.5,8185.6,240
20191021,14:00:00,8185.6,8205.6,8182.7,8205.6,240
20191021,15:00:00,8205.6,8287.2,8114,8140.1,240
20191021,16:00:00,8140,8146.2,8102.7,8125.4,240
20191021,17:00:00,8125.4,8144.2,8121.5,8144.1,240
